age,A.GulfofOman,B.RedSea,C.TelAkko,D.Golhisar,E.Ledro,F.BucaDellaRenella,ag.AegeanSeaC13.neg,bg.LakeDojran,cg.LakeOhrid,dg.LakeTrifoglietti.3ptavgd,a.NeorLake.neg,b.JeitaCave.neg,c.LakeVan.neg,d.EskiAcigol.neg,e.KocainCave,f.AegeanSea.clay,g.SkalaMarionCave.neg,h.PolevaCave,i.GrottaDiErnesto.neg
-4100,-18.9730711610487,0.206875861915129,409.554,1.2619797498511,226.583595238095,3.6887786259542,-0.055,29.8970826408823,70.0976190476191,157.732165539888,-1462.60891518758,4.94212362390431,-10.1818493857494,-2.80714285714286,-4.14024611403793,0.7355054091,5.76473320403219,-7.30266666666667,8.64661514124223
-4050,-32.785234521576,0.555555555555553,407.31,1.25995473496129,237.428833333333,3.58572519083969,-0.313333333333333,25.1042110177405,60.4128571428572,165.253729927007,-2258.36005259679,4.95779939924252,-5.4896862385321,-1.45549450549451,-5.42338923162114,0.818449027155556,6.0693651784456,-7.21233333333333,9.10550686449507
-4000,-36.7213530326594,1.16756613756614,460.81,1.25792972007147,246.573581761006,3.48267175572519,-0.571666666666667,22.0463211951447,50.2161904761905,180.319356055112,-3729.03721826097,4.96080340429237,-6.95855469387756,-1.06923076923077,-5.27984213675853,0.87990196081579,5.92588205394265,-7.4155,8.98945392709406
-3950,-31.8897049689441,0.99660122344383,500.957,1.25590470518166,250.827774633124,3.67047619047619,-0.83,22.8630072057646,45.442380952381,169.459840601268,-2797.88618215099,4.96726811483027,-7.13278082125604,-1.0967032967033,-4.64760472270854,0.855392156894737,5.65220995309829,-7.59033333333333,8.64202541253735
-3900,-25.3428771384137,NA,487.692,2.07635971479501,255.636977364592,3.48222222222222,-0.677058823529412,23.0503178000988,52.5304878048781,153.133605574258,-1975.95299207307,5.14018181818182,-4.52902621359223,-0.999565217391304,-4.95507604572634,0.830882352973684,5.17730025008541,-7.536,8.46479798857657
-3850,-27.1624727838258,NA,478.239,3.33580713012478,261.476912691997,3.30491803278689,-0.524117647058824,23.1209742895805,43.159756097561,149.252409688413,-2003.63322853686,5.43770959515461,-4.99689700598803,-0.876593406593407,-5.61987693192477,0.806372549052631,5.26950186956405,-7.531,8.96216542026957
-3800,-24.4650348675035,NA,484.034,4.06830010976949,267.316848019402,4.31050847457627,-0.371176470588235,24.5982424452935,40.6765853658537,176.288680379747,-2072.13238747813,5.51927272727273,-5.34849257411212,-0.541428571428572,-4.7078755285422,0.805693753488889,5.09827552331641,-7.38516666666667,9.56787318034796
-3750,-21.9007960893855,NA,487.638,4.03619253567508,263.946061105723,4.07322033898305,-0.343529411764706,23.5562408694103,41.082,183.307507352941,-2223.58373774006,5.45428571428571,-5.23079371881421,-0.426666666666667,-4.11857791836304,0.840761470461111,5.08303515139185,-7.21333333333333,9.40268316737289
-3700,-21.125656424581,NA,482.478,6.49647688603531,259.271473326867,3.91175438596491,-0.399411764705882,24.5004774630322,33.859512195122,177.791795840656,-2493.60335348629,5.328,-3.96396843657817,-1.0592,-4.01001158569027,0.875829187433333,5.36648043019321,-7.2475,9.58541403381352
-3650,-20.0787866108787,NA,481.039,6.43483964686998,263.357921348315,4.07571428571429,-0.455294117647059,24.5509808219178,51.24875,172.76450486766,-2982.55565766473,5.46043116287742,-1.65688484848484,-1.2992,-5.0718828091055,0.910896904405556,5.76016439833437,-7.56433333333333,9.11156964753672
-3600,-19.3473220747889,NA,494.484,8.9598752994012,269.446276813075,4.18428571428571,-0.499705882352941,25.4899457436857,65.538717948718,180.080446455735,-2567.35602310916,5.41588888888889,-5.76688366197182,-2.09472527472528,-4.6735675952536,0.925220159610526,5.68307456452446,-7.93583333333333,9.38474437695409
-3550,-18.9190952955368,NA,499.531,7.97809386227545,282.17186637931,4.17476190476191,-0.498235294117647,28.8185998850795,68.156,178.957993574297,-2064.3458927853,5.37709438583491,-4.11869049438739,-3.29252747252747,-4.9861029761011,0.934357299373684,5.72292362438311,-7.68,9.33760649555677
-3500,-20.3799516908213,NA,470.986,6.9963124251497,296.014,4.0934693877551,-0.496764705882353,29.5181599059377,71.9058974358974,179.879452997517,-1725.10099690977,5.33941329254877,-4.17833940769047,-3.2940206185567,-6.03403479043613,0.943494439136842,5.19043735298082,-7.68333333333333,9.46147278442095
-3450,-21.7079372738239,NA,448.235,6.01453098802395,280.964431034483,3.99763440860215,-0.495294117647059,25.127946303346,66.8230769230769,183.659753340428,-2018.57997044196,5.36933333333333,-4.45980386447856,-2.91773195876289,-5.6182436632377,0.9526315789,5.14242932389166,-7.80533333333333,9.08712964106874
-3400,-21.3581182147165,NA,448.66,5.0327495508982,268.131831325301,3.95462365591398,-0.493823529411765,28.7265041982388,62.3330769230769,184.559331123754,-1983.80565900849,5.398,-5.35938996478873,-3.06097087378641,-4.2891248764971,0.935375848344444,5.60781028634478,-7.777,9.34487056454264
-3350,-21.1305910735826,NA,453.182,4.05096811377246,268.477882195448,3.8875,-0.492352941176471,23.6598138854036,65.0647368421053,185.083105851036,-2111.69516592764,5.50952966534445,-3.38317065527066,-3.31825242718447,-4.46278856314929,0.918120117788889,5.78440527393608,-7.71666666666667,9.24197468937003
-3300,-21.0039324487334,NA,474.092,3.06918667664671,265.901907639681,3.74928571428571,-0.490882352941176,25.8776067463707,69.9994736842105,185.606880578318,-2633.77001209186,5.49444809153667,-2.79274446177847,-3.532,-4.63586739236416,0.900864387233333,6.03686185728778,-7.81916666666667,9.35912348140748
